Date,Open,High,Low,Close,Adj Close,Volume
2020-11-20,19853042.0,20929390.0,19787912.0,20765186.0,20765186.0,41251863516489
2020-11-21,20765188.0,21116794.0,20567858.0,20788514.0,20788514.0,44215139465807
2020-11-22,20788514.0,20840630.0,19705892.0,20482760.0,20482760.0,46028149103242
2020-11-23,20482776.0,20815916.0,20044232.0,20458360.0,20458360.0,47615297044412
2020-11-24,20459356.0,21506308.0,20140138.0,21223254.0,21223254.0,57168844602815
2020-11-25,21219862.0,21450886.0,20560054.0,20726538.0,20726538.0,48364220626343
2020-11-26,20724016.0,20873484.0,18089558.0,18978166.0,18978166.0,67939180941145
2020-11-27,18981806.0,19273284.0,18256780.0,18905298.0,18905298.0,42970743177752
2020-11-28,18910306.0,19729138.0,18686778.0,19578276.0,19578276.0,36025128041942
2020-11-29,19580728.0,20203958.0,19403352.0,20086742.0,20086742.0,34404090037004
2020-11-30,20087668.0,21852736.0,20087668.0,21784874.0,21784874.0,52979090527986
2020-12-01,21793682.0,21998670.0,20311118.0,20803704.0,20803704.0,54914854263060
2020-12-02,20802316.0,21274666.0,20210292.0,21128496.0,21128496.0,41140674177308
2020-12-03,21133816.0,21358266.0,20762338.0,21240580.0,21240580.0,34878093910428
2020-12-04,21242292.0,21267290.0,20265326.0,20268114.0,20268114.0,36713265243990
2020-12-05,20266618.0,20767436.0,20149354.0,20760696.0,20760696.0,29527279769998
2020-12-06,20760642.0,21016780.0,20482860.0,20967596.0,20967596.0,27415163468386
2020-12-07,20965436.0,21039896.0,20534912.0,20816798.0,20816798.0,29173967835789
2020-12-08,20816688.0,20914470.0,19838256.0,19893996.0,19893996.0,34413039958775
2020-12-09,19893714.0,20253342.0,19456284.0,20174428.0,20174428.0,37426675199559
2020-12-10,20173760.0,20173760.0,19534008.0,19860804.0,19860804.0,27779185211421
2020-12-11,19859648.0,19843546.0,19270548.0,19716620.0,19716620.0,30482524429479
2020-12-12,19708340.0,20656272.0,19702578.0,20529738.0,20529738.0,23749358956403
2020-12-13,20533134.0,21160664.0,20454050.0,20900106.0,20900106.0,27787423459064
2020-12-14,20902410.0,21101830.0,20729344.0,21037510.0,21037510.0,24565162802061
2020-12-15,21037812.0,21277872.0,20893634.0,21149274.0,21149274.0,29127634804166
2020-12-16,21151172.0,23467676.0,21042986.0,23305464.0,23305464.0,48566099741630
2020-12-17,23303008.0,25866386.0,23218088.0,24929690.0,24929690.0,78028237343202
2020-12-18,24931478.0,25497848.0,24604888.0,25439724.0,25439724.0,44405684196016
2020-12-19,25434122.0,26481916.0,25097250.0,26244402.0,26244402.0,42316287713234
2020-12-20,26235534.0,26618036.0,25450446.0,25809992.0,25809992.0,41604417750424
2020-12-21,25806870.0,26483986.0,24586146.0,25148378.0,25148378.0,50568665614060
2020-12-22,25138406.0,26387998.0,24822132.0,26380374.0,26380374.0,48995616685909
2020-12-23,26379204.0,26618720.0,25238862.0,25693306.0,25693306.0,56542081985053
2020-12-24,25692046.0,26166732.0,25111296.0,26131076.0,26131076.0,45226100041251
2020-12-25,26128456.0,27183336.0,25831160.0,27133490.0,27133490.0,46279021585859
2020-12-26,27146938.0,29392282.0,26977166.0,29083120.0,29083120.0,53170261963275
2020-12-27,29085690.0,31120270.0,28517380.0,28911066.0,28911066.0,73157088853420
2020-12-28,28920448.0,30055852.0,28839916.0,29687658.0,29687658.0,53771095884867
2020-12-29,29684372.0,29905978.0,28375670.0,29896882.0,29896882.0,49458705094482
2020-12-30,29894318.0,31496270.0,29894318.0,31396838.0,31396838.0,55832535876508
2020-12-31,31397514.0,31814624.0,30696884.0,31485718.0,31485718.0,50759527587396
2021-01-01,31477346.0,32136216.0,31270612.0,31892398.0,31892398.0,44222110093971
2021-01-02,31894900.0,35997508.0,31585168.0,34881540.0,34881540.0,73683523287436
2021-01-03,34883860.0,37575548.0,34800164.0,35641816.0,35641816.0,85527720971149
2021-01-04,35673264.0,36138520.0,31086118.0,34743756.0,34743756.0,88200032849594
2021-01-05,34749328.0,37442220.0,32857940.0,36965032.0,36965032.0,73454269908133
2021-01-06,36988072.0,40123268.0,36409688.0,40063068.0,40063068.0,81911139514455
2021-01-07,40073412.0,44014276.0,39721084.0,43075072.0,43075072.0,92736563259554
2021-01-08,43086804.0,45831436.0,40334836.0,44592196.0,44592196.0,96302399866733
2021-01-09,44582392.0,45290436.0,42606488.0,43998620.0,43998620.0,67749309822860
2021-01-10,43998264.0,45272684.0,39331556.0,41923956.0,41923956.0,87419723440698
2021-01-11,41913124.0,41913124.0,33515542.0,39032628.0,39032628.0,135338156692146
2021-01-12,38977432.0,40190656.0,35967184.0,37103912.0,37103912.0,81784757785763
2021-01-13,37095336.0,41289640.0,35676616.0,40976724.0,40976724.0,76168269016737
2021-01-14,40986332.0,43861472.0,40596332.0,42945772.0,42945772.0,69717378770697
2021-01-15,42912216.0,43428152.0,38250240.0,40664780.0,40664780.0,74825494496966
2021-01-16,40660672.0,41812108.0,39349024.0,39950392.0,39950392.0,63723146357226
2021-01-17,39934392.0,40551024.0,37621388.0,39519664.0,39519664.0,57814190729985
2021-01-18,39520720.0,41266008.0,38562728.0,40443632.0,40443632.0,54666365769156
2021-01-19,40457056.0,41617592.0,39759344.0,39759344.0,39759344.0,63099635720641
2021-01-20,39737636.0,40026000.0,36936148.0,39010100.0,39010100.0,73344260587421
2021-01-21,39011908.0,39060984.0,33275278.0,33908208.0,33908208.0,83207221506086
2021-01-22,33899324.0,37372732.0,31918462.0,36489192.0,36489192.0,85355728051553
2021-01-23,36467072.0,36881896.0,34816948.0,35452060.0,35452060.0,53458097020950
2021-01-24,35448452.0,36420920.0,34389684.0,35699244.0,35699244.0,53780783332072
2021-01-25,35695288.0,38381868.0,35382884.0,35690696.0,35690696.0,66048989758111
2021-01-26,35682116.0,36143476.0,34220148.0,35896204.0,35896204.0,66409297783198
2021-01-27,35889788.0,35889788.0,32562306.0,33734152.0,33734152.0,69365670622275
2021-01-28,33743568.0,37692764.0,33444956.0,37255728.0,37255728.0,85181806233296
2021-01-29,38204848.0,42785672.0,35901668.0,38380476.0,38380476.0,131856826733838
2021-01-30,38357604.0,38960184.0,36841292.0,38328088.0,38328088.0,72856624895533
2021-01-31,38329604.0,38349124.0,36091932.0,37036744.0,37036744.0,59003303374125
2021-02-01,37036988.0,38781936.0,36253184.0,37474176.0,37474176.0,68608323801234
2021-02-02,37469736.0,40053888.0,37433588.0,39565580.0,39565580.0,70293327692938
2021-02-03,39566172.0,41739484.0,39495708.0,41730464.0,41730464.0,68117887428993
2021-02-04,41733820.0,43144128.0,40669372.0,41363408.0,41363408.0,77110231244285
2021-02-05,41369548.0,42852816.0,41217644.0,42635800.0,42635800.0,65497988721298
2021-02-06,42629184.0,45656228.0,42629184.0,43889584.0,43889584.0,79724674115855
2021-02-07,43871900.0,44287308.0,41855440.0,43491412.0,43491412.0,73225282535551
2021-02-08,43472840.0,51627368.0,42583396.0,51619024.0,51619024.0,113377489221142
2021-02-09,51606204.0,53609764.0,50283608.0,51640508.0,51640508.0,102000739890104
2021-02-10,51627904.0,52159988.0,48557940.0,49722156.0,49722156.0,96637882881378
2021-02-11,49700600.0,53455176.0,48926516.0,52854096.0,52854096.0,89789135054605
2021-02-12,52818468.0,53790864.0,51335164.0,52462932.0,52462932.0,84545090845611
2021-02-13,52447860.0,53062488.0,51234244.0,52021920.0,52021920.0,77582496264151
2021-02-14,52031852.0,54652664.0,52031852.0,53802044.0,53802044.0,78685089411131
2021-02-15,53779124.0,53958024.0,51153404.0,52851276.0,52851276.0,84956466357193
2021-02-16,52850616.0,55495448.0,51886328.0,54486976.0,54486976.0,85329467440004
2021-02-17,54495176.0,58129240.0,54413640.0,57681956.0,57681956.0,89395512974253
2021-02-18,57673072.0,57992620.0,56448416.0,57220284.0,57220284.0,57635407425376
2021-02-19,57216060.0,62090252.0,56443820.0,61814512.0,61814512.0,70228559411050
2021-02-20,61813628.0,63603084.0,60419160.0,62048312.0,62048312.0,75371604607102
2021-02-21,62014080.0,64515948.0,61576132.0,63620628.0,63620628.0,57381997750394
2021-02-22,63612660.0,63613380.0,54507468.0,60314244.0,60314244.0,102422925049002
2021-02-23,60311584.0,60311584.0,50404176.0,54207284.0,54207284.0,117800212232927
2021-02-24,54219120.0,56962824.0,52395408.0,55038716.0,55038716.0,70530050833562
2021-02-25,55042868.0,57755936.0,52726276.0,52726276.0,52726276.0,61025551236876
2021-02-26,52823248.0,54585812.0,50013424.0,52126204.0,52126204.0,394793308331130
2021-02-27,52131844.0,54278656.0,50921768.0,51956004.0,51956004.0,51643846256440
2021-02-28,51962264.0,52549912.0,48641200.0,50774780.0,50774780.0,60118200666454
2021-03-01,50799224.0,54943180.0,50749268.0,54719400.0,54719400.0,59416196104262
2021-03-02,54698304.0,56023796.0,53085676.0,54441744.0,54441744.0,53487374237687
2021-03-03,54483188.0,58991752.0,54271644.0,57022508.0,57022508.0,60049262857304
2021-03-04,57004528.0,58282196.0,53849300.0,55067804.0,55067804.0,59357286370355
2021-03-05,55029096.0,55750020.0,52698092.0,55201008.0,55201008.0,54860988614622
2021-03-06,55169336.0,55449120.0,53317124.0,55184172.0,55184172.0,38769832739207
2021-03-07,55191280.0,57967592.0,55191280.0,57767156.0,57767156.0,48664113210058
2021-03-08,57730404.0,59702384.0,56090360.0,59585064.0,59585064.0,55423417932333
2021-03-09,59615224.0,62275060.0,59370932.0,62275060.0,62275060.0,57831518917239
2021-03-10,62274940.0,65120180.0,60932812.0,63678548.0,63678548.0,65141826353343
2021-03-11,63626964.0,65697540.0,61723496.0,65316600.0,65316600.0,64149614939910
2021-03-12,65334784.0,65572180.0,62826396.0,65157344.0,65157344.0,63291065254733
2021-03-13,65170168.0,70103096.0,63891164.0,69602152.0,69602152.0,68950654885604
2021-03-14,69577208.0,70005416.0,67384232.0,67384232.0,67384232.0,49884226428531
2021-03-15,67344584.0,68759480.0,62813780.0,63308756.0,63308756.0,75212630269004
2021-03-16,63233548.0,64266324.0,60715616.0,64228784.0,64228784.0,67558553552289
2021-03-17,64252448.0,66152348.0,61671484.0,66053192.0,66053192.0,67609876932761
2021-03-18,66078080.0,67723200.0,61156744.0,65150752.0,65150752.0,62771591181674
2021-03-19,65141204.0,67196848.0,64060708.0,65900212.0,65900212.0,55415682885862
2021-03-20,65883956.0,67802936.0,65749592.0,65862928.0,65862928.0,56881560945766
2021-03-21,65858716.0,66375988.0,63256104.0,64971588.0,64971588.0,58669079071946
2021-03-22,64965344.0,65927208.0,61150172.0,61400888.0,61400888.0,63644266743216
2021-03-23,61381200.0,63333020.0,60402120.0,62025784.0,62025784.0,63947645323785
2021-03-24,61993540.0,64838736.0,59629592.0,59922928.0,59922928.0,80126078633488
2021-03-25,59868976.0,60538680.0,57757072.0,58695080.0,58695080.0,77194067534991
2021-03-26,58671068.0,62247820.0,58553968.0,62247820.0,62247820.0,63958065428451
2021-03-27,62248108.0,63863252.0,61238076.0,63191856.0,63191856.0,53362035519586
2021-03-28,63193468.0,63910776.0,62173084.0,63166036.0,63166036.0,53836141202265
2021-03-29,63162820.0,66070044.0,62462396.0,65410464.0,65410464.0,65269322357860
2021-03-30,65410388.0,67410632.0,64894592.0,66772600.0,66772600.0,61668606434837
2021-03-31,66786864.0,67781136.0,65255536.0,66472352.0,66472352.0,73920736296570
2021-04-01,66481076.0,67365560.0,66164832.0,66722644.0,66722644.0,69628116076682
2021-04-02,66726112.0,67961128.0,66388940.0,67091508.0,67091508.0,66349856010826
2021-04-03,67106300.0,67911680.0,65080008.0,65080008.0,65080008.0,67381896377553
2021-04-04,65081084.0,66559868.0,64588312.0,66384864.0,66384864.0,57336491872048
2021-04-05,66387480.0,67265696.0,65052100.0,66443068.0,66443068.0,68297591442692
2021-04-06,66571384.0,66858108.0,64453784.0,65087664.0,65087664.0,73885348558273
2021-04-07,65081120.0,65550472.0,62197596.0,62710828.0,62710828.0,84636390067233
2021-04-08,62767864.0,65149832.0,62613100.0,65138492.0,65138492.0,59252639219882
2021-04-09,65141408.0,66001220.0,64741364.0,65299636.0,65299636.0,52306087404735
2021-04-10,65309476.0,68698496.0,65068356.0,67028080.0,67028080.0,65285192558685
2021-04-11,67087488.0,68146072.0,66585996.0,67613792.0,67613792.0,51975502962306
2021-04-12,67581200.0,68948848.0,67018960.0,67406568.0,67406568.0,58330147258192
2021-04-13,67402704.0,71592096.0,67376408.0,71231096.0,71231096.0,78499636298273
2021-04-14,71253864.0,72340576.0,68716088.0,70458184.0,70458184.0,86470261350947
2021-04-15,70419672.0,71282816.0,69433240.0,70700872.0,70700872.0,68065945614131
2021-04-16,70638888.0,71120064.0,67117304.0,68754640.0,68754640.0,94124943859001
2021-04-17,68706768.0,69870592.0,67402504.0,67762592.0,67762592.0,73853845458869
2021-04-18,67782760.0,68179808.0,58992100.0,62773856.0,62773856.0,108838706534231
2021-04-19,62746384.0,64155372.0,60622380.0,62153148.0,62153148.0,72883669514201
2021-04-20,62105772.0,63778836.0,59433624.0,63086508.0,63086508.0,75795061258834
2021-04-21,63084380.0,63410028.0,59970864.0,60182192.0,60182192.0,61321531863602
2021-04-22,60127508.0,61950960.0,56588124.0,57952516.0,57952516.0,83743790579929
2021-04-23,57927364.0,58313768.0,53322912.0,56973492.0,56973492.0,96642472422154
2021-04-24,57028772.0,57055912.0,54424236.0,55813224.0,55813224.0,54657533564439
2021-04-25,55815416.0,56320776.0,52587456.0,54646180.0,54646180.0,51426639399277
2021-04-26,54728184.0,60321328.0,54512348.0,59976572.0,59976572.0,64708689651106
2021-04-27,59986064.0,61701268.0,59256188.0,61260020.0,61260020.0,55043204802605
2021-04-28,61263940.0,62406672.0,59962052.0,60836704.0,60836704.0,53264246760160
2021-04-29,60873752.0,61033748.0,58040388.0,59319244.0,59319244.0,51049481292181
2021-04-30,59334260.0,64719108.0,58850392.0,64550840.0,64550840.0,58566076935104
2021-05-01,64511144.0,65331216.0,63770748.0,64637880.0,64637880.0,47880845045537
2021-05-02,64635436.0,64721200.0,62753176.0,63299852.0,63299852.0,42673108631602
2021-05-03,63287776.0,66184596.0,63254448.0,64092928.0,64092928.0,57944572284530
2021-05-04,64108488.0,64108488.0,59888796.0,60051164.0,60051164.0,77200772987723
2021-05-05,59959540.0,65185532.0,59636792.0,64601340.0,64601340.0,77895679041369
2021-05-06,64620804.0,65483688.0,62053928.0,63187260.0,63187260.0,77894633157141
2021-05-07,63206796.0,65202872.0,62031092.0,63835956.0,63835956.0,76165014996951
2021-05-08,63831908.0,66182328.0,63411700.0,65446840.0,65446840.0,72769295955914
2021-05-09,65528768.0,65899936.0,62862776.0,64810912.0,64810912.0,73352272695060
2021-05-10,64831564.0,66372564.0,60364228.0,62369688.0,62369688.0,80141371797192
2021-05-11,62355668.0,63680168.0,61065492.0,63465536.0,63465536.0,68618277836608
2021-05-12,63476684.0,65155368.0,55667892.0,55667892.0,55667892.0,85188962854180
2021-05-13,56330348.0,57993104.0,53218936.0,56017688.0,56017688.0,108980499091514
2021-05-14,55980268.0,57999612.0,55229348.0,56193412.0,56193412.0,62791635130535
2021-05-15,56165208.0,57048620.0,52569956.0,52678156.0,52678156.0,66648469643136
2021-05-16,52629096.0,56012612.0,49527352.0,52334212.0,52334212.0,72151944045698
2021-05-17,52288972.0,52551336.0,47966908.0,49480884.0,49480884.0,85128847988503
2021-05-18,49424680.0,51796108.0,47757840.0,48407824.0,48407824.0,63387231969905
2021-05-19,48447960.0,49142720.0,34686032.0,41859820.0,41859820.0,142945365817760
2021-05-20,41578392.0,48018784.0,39696664.0,46005000.0,46005000.0,99586514888801
2021-05-21,45795420.0,47535992.0,37912300.0,42071856.0,42071856.0,92536992980022
2021-05-22,42146672.0,43793276.0,39905364.0,42333436.0,42333436.0,64709514987981
2021-05-23,42327592.0,43182196.0,35217880.0,39213928.0,39213928.0,88496892985042
2021-05-24,39134736.0,44754364.0,38958056.0,43474216.0,43474216.0,75657697012436
2021-05-25,43575080.0,44694968.0,41037052.0,43102744.0,43102744.0,63092384540806
2021-05-26,43091968.0,45585100.0,42528244.0,43872776.0,43872776.0,57329680412124
2021-05-27,43898112.0,45153272.0,41660536.0,42984064.0,42984064.0,48322830079798
2021-05-28,43062476.0,43402580.0,38738632.0,39761780.0,39761780.0,61484733805174
2021-05-29,39746800.0,41473648.0,37529984.0,38557108.0,38557108.0,50380564202494
2021-05-30,38547460.0,40544884.0,37337072.0,39740144.0,39740144.0,35249039798194
2021-05-31,39718384.0,41514820.0,38088900.0,41364056.0,41364056.0,43222130987312
2021-06-01,41320776.0,42011348.0,39632828.0,40654640.0,40654640.0,38387793326418
2021-06-02,40671260.0,42420364.0,39838036.0,41741468.0,41741468.0,36737723472874
2021-06-03,41768384.0,43942108.0,41413060.0,43767600.0,43767600.0,39583801169680
2021-06-04,43805244.0,43805244.0,39865592.0,40977880.0,40977880.0,46460955248577
2021-06-05,40962052.0,42114448.0,38763188.0,39486848.0,39486848.0,39939467914976
2021-06-06,39472020.0,40469204.0,39217916.0,39831628.0,39831628.0,32113581345291
2021-06-07,39801516.0,40865280.0,37161884.0,37263168.0,37263168.0,37399989785169
2021-06-08,37295156.0,37798856.0,34733868.0,37414684.0,37414684.0,55778988324601
2021-06-09,37352476.0,41939368.0,36230692.0,41729752.0,41729752.0,60309791020394
2021-06-10,41779356.0,42772236.0,39884352.0,40831988.0,40831988.0,48478746817962
2021-06-11,40825792.0,41850528.0,40085720.0,41685724.0,41685724.0,43210191330786
2021-06-12,41692136.0,41768936.0,38775760.0,39696164.0,39696164.0,42344297387344
2021-06-13,39699816.0,43905584.0,38927520.0,43654756.0,43654756.0,45409140601276
2021-06-14,43564440.0,45809932.0,43309316.0,44938340.0,44938340.0,48212681530190
2021-06-15,45171524.0,46191532.0,44295272.0,45149976.0,45149976.0,51869886118799
2021-06-16,44884504.0,45254784.0,43254152.0,43445360.0,43445360.0,44424876686595
2021-06-17,43438968.0,44756944.0,42476728.0,43173228.0,43173228.0,42087660226832
2021-06-18,43225384.0,43205520.0,40002760.0,40627468.0,40627468.0,41097057278937
2021-06-19,40703856.0,41388712.0,39657760.0,40432916.0,40432916.0,35428064300470
2021-06-20,40373056.0,40936528.0,37953764.0,40526468.0,40526468.0,41622819325523
2021-06-21,40461588.0,40543020.0,35412900.0,35837076.0,35837076.0,59744919157335
2021-06-22,35775624.0,37723036.0,32865954.0,36845512.0,36845512.0,66836725522948
2021-06-23,36856912.0,39478828.0,36007292.0,38228064.0,38228064.0,52504576999491
2021-06-24,38182460.0,39860420.0,36765292.0,39230924.0,39230924.0,37489007199192
2021-06-25,39227152.0,40039748.0,35342792.0,35666220.0,35666220.0,45353505261299
2021-06-26,35617612.0,36793332.0,34027896.0,36284556.0,36284556.0,43498462660011
2021-06-27,36398692.0,39069288.0,36155452.0,39061980.0,39061980.0,40033742428806
2021-06-28,39095208.0,39787308.0,38369020.0,38911504.0,38911504.0,38299246500922
2021-06-29,38958088.0,41362736.0,38713716.0,40584464.0,40584464.0,42885581557276
2021-06-30,40630416.0,40790628.0,38547988.0,39617212.0,39617212.0,38507185619866
2021-07-01,39611724.0,39611724.0,37315560.0,38084616.0,38084616.0,42924970307988
2021-07-02,38059072.0,38512784.0,37182860.0,38329764.0,38329764.0,43793562995241
2021-07-03,38281564.0,39474344.0,37770768.0,39202156.0,39202156.0,27572648914909
2021-07-04,39198780.0,40637136.0,38894504.0,39902336.0,39902336.0,28183641113091
2021-07-05,39898452.0,39898452.0,37523452.0,38153268.0,38153268.0,30211420188136
2021-07-06,38127840.0,39673872.0,38232144.0,38930592.0,38930592.0,30135941211323
2021-07-07,38919776.0,39817868.0,38628240.0,38646548.0,38646548.0,28305171253082
2021-07-08,38685676.0,38678352.0,36926640.0,37719496.0,37719496.0,34315550347623
2021-07-09,37701484.0,38988976.0,37089440.0,38709200.0,38709200.0,31422749243678
2021-07-10,38724356.0,39179992.0,37928100.0,38391388.0,38391388.0,26309916401298
2021-07-11,38378280.0,39606580.0,38192352.0,39212040.0,39212040.0,23028620253662
2021-07-12,39227876.0,39667760.0,37477628.0,37867312.0,37867312.0,27777596490033
2021-07-13,37832612.0,38129624.0,37124544.0,37597472.0,37597472.0,21983220804386
2021-07-14,37622556.0,37806800.0,36382492.0,37562160.0,37562160.0,24463473414003
2021-07-15,37568484.0,38050216.0,35609280.0,36265684.0,36265684.0,24306491684655
2021-07-16,36335088.0,36766028.0,35506088.0,35899108.0,35899108.0,27076652378918
2021-07-17,35871424.0,36486816.0,35673408.0,36026528.0,36026528.0,21587559140838
2021-07-18,36027464.0,37015852.0,35663700.0,36328664.0,36328664.0,21465752977146
2021-07-19,36332324.0,36576888.0,35221036.0,35471076.0,35471076.0,23520278143358
2021-07-20,35494616.0,35703584.0,33771792.0,34233176.0,34233176.0,26585348400421
2021-07-21,34220472.0,37673024.0,33932440.0,36914420.0,36914420.0,32422168040198
2021-07-22,36946816.0,37493932.0,36440212.0,37189548.0,37189548.0,22506353435303
2021-07-23,37181324.0,38689976.0,36960320.0,38689976.0,38689976.0,25982663459253
2021-07-24,38704008.0,39737068.0,38509448.0,39509012.0,39509012.0,24960342073773
2021-07-25,39506532.0,40744656.0,39035944.0,40727676.0,40727676.0,24029415307014
2021-07-26,40766668.0,46695276.0,40657348.0,43033732.0,43033732.0,58806043010834
2021-07-27,42962856.0,45493736.0,41935188.0,45493736.0,45493736.0,40518510416640
2021-07-28,45604848.0,47109952.0,44972080.0,46011716.0,46011716.0,44523658077797
2021-07-29,46011192.0,46509080.0,45250724.0,45714020.0,45714020.0,31041451607543
2021-07-30,45735800.0,48652396.0,44072868.0,48652396.0,48652396.0,38097530875449
2021-07-31,48607188.0,48647672.0,47356800.0,47950464.0,47950464.0,29723071636312
2021-08-01,47759992.0,49005036.0,45547360.0,46048256.0,46048256.0,30743193969909
2021-08-02,45970344.0,46514980.0,44580084.0,45101916.0,45101916.0,29447403127982
2021-08-03,45074832.0,45733592.0,43417660.0,43821776.0,43821776.0,30081131564526
2021-08-04,43891092.0,45716224.0,42993296.0,45513668.0,45513668.0,29053355678904
2021-08-05,45510244.0,47266148.0,42807192.0,46722796.0,46722796.0,40224147840599
2021-08-06,46718580.0,49595364.0,45616816.0,49064284.0,49064284.0,43804491451809
2021-08-07,49082960.0,51220892.0,48837468.0,51067240.0,51067240.0,45881022373357
2021-08-08,51088604.0,51899916.0,49654904.0,50189196.0,50189196.0,41599995585288
2021-08-09,50182100.0,53270676.0,49106708.0,53176364.0,53176364.0,44424020014128
2021-08-10,53079392.0,53494956.0,51527624.0,52581496.0,52581496.0,38694716702682
2021-08-11,52598420.0,54083424.0,52330488.0,52608200.0,52608200.0,39599783409733
2021-08-12,52588868.0,53540836.0,51047348.0,51669976.0,51669976.0,39220476696130
2021-08-13,51683240.0,55598932.0,51674112.0,55554000.0,55554000.0,36898892402821
2021-08-14,55574188.0,55908948.0,53675956.0,54744548.0,54744548.0,36279454176016
2021-08-15,54744224.0,55046952.0,52980804.0,54686640.0,54686640.0,36021039631725
2021-08-16,54655204.0,55918176.0,53283376.0,53661316.0,53661316.0,38232149592823
2021-08-17,53581964.0,55380504.0,52433404.0,52626548.0,52626548.0,39387306892962
2021-08-18,52616416.0,53795708.0,52194788.0,52447856.0,52447856.0,37689016194978
2021-08-19,52378428.0,55276632.0,51737188.0,54958056.0,54958056.0,43766751070085
2021-08-20,54964576.0,57980976.0,54808536.0,57977480.0,57977480.0,40783345805191
2021-08-21,57963256.0,58429428.0,56778428.0,57475688.0,57475688.0,47697356691385
2021-08-22,57432928.0,58142832.0,56646500.0,57964804.0,57964804.0,29816996316838
2021-08-23,57929572.0,59130160.0,57361836.0,57900060.0,57900060.0,40089184298575
2021-08-24,57918988.0,58141056.0,55525984.0,55552356.0,55552356.0,41177030279087
2021-08-25,55576972.0,57272636.0,55034732.0,57006468.0,57006468.0,38011095102897
2021-08-26,57055200.0,57443332.0,54173564.0,54969388.0,54969388.0,38252565118174
2021-08-27,54913576.0,57085264.0,54433944.0,57022364.0,57022364.0,40113260123530
2021-08-28,57038536.0,57283696.0,56372120.0,56840728.0,56840728.0,33205563625795
2021-08-29,56851012.0,57702844.0,55705660.0,56756428.0,56756428.0,30092343467965
2021-08-30,56762264.0,56966756.0,54768868.0,54890112.0,54890112.0,37149852154474
2021-08-31,54854364.0,55809652.0,54525568.0,54685636.0,54685636.0,40266807658214
2021-09-01,54608056.0,56760396.0,53938552.0,56472240.0,56472240.0,45249212284715
2021-09-02,56426944.0,58294780.0,56261752.0,57127556.0,57127556.0,45755192990868
2021-09-03,57081840.0,58911492.0,55974536.0,57816828.0,57816828.0,49935542094284
2021-09-04,57798276.0,58418056.0,57266004.0,57723504.0,57723504.0,43307487097668
2021-09-05,57715680.0,59952732.0,57254236.0,59813996.0,59813996.0,35045426514663
2021-09-06,59832016.0,60929148.0,59062848.0,60872744.0,60872744.0,44970988254729
2021-09-07,60903904.0,61159464.0,50357508.0,54394400.0,54394400.0,75773905981018
2021-09-08,54413728.0,55085460.0,52037320.0,53811204.0,53811204.0,57216039497481
2021-09-09,53441524.0,55252012.0,53435492.0,54280672.0,54280672.0,45249266840801
2021-09-10,54286804.0,55174384.0,51899900.0,52531232.0,52531232.0,45825838691305
2021-09-11,52514764.0,53801540.0,52454404.0,52902884.0,52902884.0,40377917174151
2021-09-12,52908936.0,54264492.0,52421860.0,53911656.0,53911656.0,32632587807337
2021-09-13,53904568.0,54716136.0,51171976.0,52701756.0,52701756.0,48021360978242
2021-09-14,52698212.0,55358688.0,52472612.0,55180628.0,55180628.0,45290659635446
2021-09-15,55187080.0,56532976.0,54742692.0,56184112.0,56184112.0,35551562647196
2021-09-16,56163776.0,56884756.0,55326128.0,56165524.0,56165524.0,37336393565581
2021-09-17,56151004.0,56656252.0,55353704.0,55871156.0,55871156.0,33956732160713
2021-09-18,55878252.0,57672860.0,55658112.0,57065992.0,57065992.0,33776966705999
2021-09-19,57054756.0,57125096.0,55461876.0,55866796.0,55866796.0,31878825299334
2021-09-20,55868200.0,55920684.0,50581128.0,50869412.0,50869412.0,52135147087879
2021-09-21,51069392.0,51637228.0,47128048.0,48174784.0,48174784.0,57654275989650
2021-09-22,48156172.0,51910804.0,48157560.0,51506312.0,51506312.0,45082222471010
2021-09-23,51489508.0,52823196.0,51112064.0,52742760.0,52742760.0,40229926892634
2021-09-24,52741828.0,53132244.0,48238424.0,50562044.0,50562044.0,50561566172884
2021-09-25,50563388.0,50746764.0,49287564.0,50416688.0,50416688.0,37301783564735
2021-09-26,50422628.0,51839484.0,48211804.0,50994708.0,50994708.0,36186366139698
2021-09-27,51024972.0,52096836.0,49684560.0,49752004.0,49752004.0,36493235030648
2021-09-28,49710968.0,50592388.0,48609240.0,48744508.0,48744508.0,35892012677575
2021-09-29,48780668.0,50419548.0,48494612.0,49396392.0,49396392.0,36368802976897
2021-09-30,49380832.0,52208732.0,49187620.0,51880008.0,51880008.0,36894214922361
2021-10-01,51910628.0,57145776.0,51446488.0,56802012.0,56802012.0,50585147763641
2021-10-02,56826244.0,56996932.0,56032980.0,56323372.0,56323372.0,36140211296958
2021-10-03,56286236.0,57998744.0,55669140.0,56924164.0,56924164.0,31459627160495
2021-10-04,56934744.0,58585472.0,55654592.0,58187984.0,58187984.0,39551715708964
2021-10-05,58261508.0,61551956.0,58154840.0,61168948.0,61168948.0,42596853259681
2021-10-06,61135524.0,66209268.0,60419288.0,65955140.0,65955140.0,58417770959126
2021-10-07,65927948.0,65927948.0,63732884.0,64096916.0,64096916.0,43847731795518
2021-10-08,64092344.0,66914340.0,64107500.0,64576848.0,64576848.0,41642029719783
2021-10-09,64531296.0,66302476.0,64298396.0,65773880.0,65773880.0,38878333753988
2021-10-10,65755448.0,67488672.0,64931524.0,65538604.0,65538604.0,47298185589907
